CLIENTE_ID,CLIENTE,PRODUCTO,PRECIO,CANTIDAD,CIUDAD,VENDEDOR_ID,VENDEDOR,FECHA,ESTADO,VALOR_VENTA,COMISION,CATEGORIA
Cliente_3793,Viviana Torres,Perfume,99174.86,2,Medellín,Vendedor_079,Yolanda Moreno,2023-09-12T12:59,Cerrado,198349.72,13230.19,Belleza
Cliente_4377,Sara Molina,Arena,88871.59,5,Barranquilla,Vendedor_095,Ana Cortés,2023-08-12T17:29,Cerrado,444357.95,18133.93,Mascotas
Cliente_2143,Alejandro Méndez,Balón,712004.39,1,Santa Marta,Vendedor_112,Hugo Ortega,2024-12-09T14:00,Abierto,712004.39,35686.88,Deportes
Cliente_2161,Laura Naranjo,Arena,92282.19,1,Santa Marta,Vendedor_130,Vanessa Bedoya,2025-03-31T23:39,Cerrado,92282.19,3811.37,Mascotas
Cliente_3982,Vanessa Martínez,Pantalón,377954.3,1,Manizales,Vendedor_067,Nicolás Torres,2021-10-12T19:14,Cancelado,377954.3,24280.83,Ropa
Cliente_3910,Sebastián Henao,Carritos,387982.39,3,Santa Marta,Vendedor_015,Hugo López,2022-07-11T08:48,Cerrado,1163947.17,55313.51,Juguetes
Cliente_4383,Sergio Quintero,Mouse,1252146.76,5,Cartagena,Vendedor_138,David Castro,2022-01-03T04:22,Abierto,6260733.8,475772.75,Tecnología
Cliente_2753,Felipe Gaviria,Cortinas,505154.0,1,Manizales,Vendedor_113,Laura Salazar,2021-07-08T16:05,Cerrado,505154.0,20396.99,Hogar
Cliente_3182,Ana Ospina,Carritos,381462.99,4,Medellín,Vendedor_130,Vanessa Bedoya,2021-01-05T06:19,En Proceso,1525851.96,72464.71,Juguetes
Cliente_0296,Valeria Méndez,Atún,130553.7,4,Cali,Vendedor_109,Noelia Mejía,2021-05-26T12:39,Cerrado,522214.8,39996.81,Alimentos
Cliente_2274,Valeria Quintero,Pesas,1052265.73,2,Medellín,Vendedor_102,Mónica Castro,2023-07-17T13:16,Cancelado,2104531.46,156227.87,Deportes
Cliente_1232,Valeria Caro,Concentrado,285365.39,2,Santa Marta,Vendedor_190,David Torres,2021-09-26T11:56,Cerrado,570730.78,25487.98,Mascotas
Cliente_4267,Laura Castaño,Mesa,1193061.22,5,Pereira,Vendedor_011,Carolina Zapata,2021-12-11T04:44,Abierto,5965306.1,323041.81,Hogar
Cliente_0613,Juan Ibarra,Maquillaje,501871.98,4,Santa Marta,Vendedor_019,Laura López,2021-07-28T07:59,Cancelado,2007487.92,148925.99,Belleza
Cliente_3893,Sergio Mejía,Leche,52785.43,2,Bucaramanga,Vendedor_188,Hugo Rojas,2024-07-04T11:03,Cancelado,105570.86,6707.1,Alimentos
Cliente_4185,Andrés Zapata,Sofá,148981.62,5,Bucaramanga,Vendedor_178,Mónica Rojas,2024-01-29T21:18,Cerrado,744908.1,46082.98,Hogar
Cliente_2349,Hugo Arango,Carritos,408216.76,3,Pereira,Vendedor_083,Viviana Ramírez,2025-08-29T04:39,Cerrado,1224650.28,77187.17,Juguetes
Cliente_3341,Fernando Torres,Silla,1699661.12,1,Cartagena,Vendedor_109,Noelia Mejía,2021-07-17T02:56,Cancelado,1699661.12,129257.62,Hogar
Cliente_2900,Óscar Pérez,Televisor,582993.53,5,Barranquilla,Vendedor_090,Valeria Ramírez,2022-01-05T01:54,Cerrado,2914967.65,162826.28,Tecnología
Cliente_3446,Sofía Caro,Manguera,509338.92,5,Barranquilla,Vendedor_200,Lorena Torres,2023-03-17T16:16,Abierto,2546694.6,99547.73,Jardín
Cliente_3430,Carolina Vargas,Algodón,495415.18,3,Cartagena,Vendedor_092,Lorena Quintero,2024-02-22T14:29,Cerrado,1486245.54,79716.54,Salud
Cliente_1266,Juan Gaviria,Cortinas,505154.0,4,Bogotá,Vendedor_152,Sergio Cortés,2021-08-18T23:31,Cerrado,2020616.0,134258.65,Hogar
Cliente_3442,Sebastián Bedoya,Juguete,290996.02,2,Medellín,Vendedor_074,Sara Caro,2022-01-10T12:33,Cerrado,581992.04,31780.67,Mascotas
Cliente_4509,Carolina Cortés,Perfume,99174.86,5,Bogotá,Vendedor_077,Fernando Rodríguez,2023-01-16T05:37,Abierto,495874.3,22643.18,Belleza
Cliente_1556,Sergio Quintero,Algodón,459072.42,2,Medellín,Vendedor_135,Jorge Mejía,2021-02-01T20:04,Cerrado,918144.84,58133.71,Salud
Cliente_1533,Carolina Torres,Sofá,143552.52,2,Medellín,Vendedor_080,Nicolás Caro,2022-11-30T20:17,Cerrado,287105.04,15076.31,Hogar
Cliente_1464,Simón Martínez,Muñeco,423890.47,3,Bogotá,Vendedor_003,Yolanda Cortés,2024-09-03T02:58,Cancelado,1271671.41,99369.69,Juguetes
Cliente_4559,Yolanda Ramírez,Abono,564652.6,2,Bogotá,Vendedor_035,Jorge Caro,2023-07-21T02:22,Cerrado,1129305.2,53762.86,Jardín
Cliente_4437,Sara Ortega,Vitaminas,191834.73,4,Cúcuta,Vendedor_175,Viviana Moreno,2023-02-07T07:41,Cancelado,767338.92,50547.95,Salud
Cliente_1739,Yolanda Martínez,Bicicleta,864409.55,4,Medellín,Vendedor_074,Sara Caro,2023-05-13T15:15,Cerrado,3457638.2,199691.05,Deportes
Cliente_4686,Verónica Salazar,Muñeco,433765.86,3,Cartagena,Vendedor_021,Daniela Ospina,2025-08-01T22:03,Cerrado,1301297.58,44085.67,Juguetes
Cliente_3808,Felipe Molina,Manguera,509338.92,4,Bogotá,Vendedor_188,Hugo Rojas,2023-07-10T03:11,Cerrado,2037355.68,108973.87,Jardín
Cliente_2011,Sara Vargas,Mesa,1230978.74,3,Santa Marta,Vendedor_200,Lorena Torres,2023-08-03T14:49,Cerrado,3692936.22,116173.08,Hogar
Cliente_4126,Felipe Moreno,Rompecabezas,348936.18,5,Cali,Vendedor_100,Verónica Molina,2025-07-04T16:22,Abierto,1744680.9,121240.64,Juguetes
Cliente_4567,Verónica Naranjo,Concentrado,285365.39,2,Manizales,Vendedor_126,Sofía Torres,2021-10-06T10:18,Cerrado,570730.78,38082.87,Mascotas
Cliente_4343,Nicolás Rojas,Bicicleta,845239.64,4,Pereira,Vendedor_151,Juan Caro,2021-06-19T15:57,Cerrado,3380958.56,109967.68,Deportes
Cliente_2354,Sofía Ortega,Maquillaje,528406.72,3,Manizales,Vendedor_014,Vanessa Cortés,2023-03-07T04:49,Cerrado,1585220.16,87162.91,Belleza
Cliente_1084,Carolina Torres,Proteína,882677.76,5,Pereira,Vendedor_060,Sebastián Mejía,2022-07-18T06:08,Abierto,4413388.8,344584.04,Deportes
Cliente_0837,Simón López,Maquillaje,501871.98,2,Cartagena,Vendedor_113,Laura Salazar,2021-12-25T17:06,Cancelado,1003743.96,44397.54,Belleza
Cliente_4137,Sebastián Salazar,Muñeco,395592.94,1,Manizales,Vendedor_110,Jorge Quintero,2021-07-31T06:46,Cerrado,395592.94,29754.59,Juguetes
Cliente_3665,Sebastián Ibarra,Algodón,508157.89,5,Cúcuta,Vendedor_067,Nicolás Torres,2025-04-02T08:32,Cerrado,2540789.45,95418.42,Salud
Cliente_3545,Noelia Caro,Leche,51578.69,5,Barranquilla,Vendedor_001,Lorena Henao,2023-12-23T01:37,Cerrado,257893.45,7821.94,Alimentos
Cliente_0230,Sara Caro,Muñeco,423890.47,4,Santa Marta,Vendedor_191,Viviana Ospina,2024-05-06T12:24,Abierto,1695561.88,95843.45,Juguetes
Cliente_4827,Ana Gaviria,Camisa,665552.31,3,Santa Marta,Vendedor_123,Laura Gaviria,2021-07-28T18:33,Cerrado,1996656.93,83784.05,Ropa
Cliente_0570,Hugo Vargas,Concentrado,288469.05,3,Manizales,Vendedor_152,Sergio Cortés,2022-08-27T07:26,Cerrado,865407.15,64006.56,Mascotas
Cliente_2903,Sergio Moreno,Juguete,299076.69,4,Santa Marta,Vendedor_088,Sara Henao,2024-01-03T15:06,Abierto,1196306.76,76200.08,Mascotas
Cliente_4706,Noelia Ramírez,Chaqueta,644685.58,4,Medellín,Vendedor_102,Mónica Castro,2023-07-23T04:28,Cerrado,2578742.32,165927.93,Ropa
Cliente_1211,Felipe Castro,Pantalón,402712.15,2,Cartagena,Vendedor_089,Luis Mejía,2024-05-13T13:14,Abierto,805424.3,51276.55,Ropa
Cliente_2589,Luis Martínez,Camisa,711773.76,1,Pereira,Vendedor_086,Nicolás Moreno,2024-03-29T15:23,Cerrado,711773.76,45516.43,Ropa
Cliente_4201,Camila Henao,Alcohol,69491.69,1,Santa Marta,Vendedor_135,Jorge Mejía,2023-01-01T18:42,En Proceso,69491.69,4680.66,Salud
Cliente_1332,Luis Zapata,Proteína,927906.2,2,Medellín,Vendedor_200,Lorena Torres,2024-10-16T02:13,Cerrado,1855812.4,117833.66,Deportes
Cliente_0509,Laura Rodríguez,Arroz,79511.55,4,Cúcuta,Vendedor_156,Noelia Rojas,2022-04-05T00:24,Cerrado,318046.2,22808.29,Alimentos
Cliente_2403,Carolina Bedoya,Balón,681818.87,3,Bogotá,Vendedor_134,Fernando Molina,2021-05-22T16:48,Cerrado,2045456.61,118444.43,Deportes
Cliente_3976,David Ibarra,Mesa,1270101.35,4,Barranquilla,Vendedor_003,Yolanda Cortés,2025-06-03T20:23,Cerrado,5080405.4,241494.08,Hogar
Cliente_2891,Nicolás Rodríguez,Pesas,1012552.35,3,Pereira,Vendedor_103,Jorge Caro,2021-02-09T19:31,Abierto,3037657.05,162035.79,Deportes
Cliente_2214,Yolanda Torres,Mesa,1211871.69,2,Cali,Vendedor_192,Hugo Arango,2022-05-17T12:38,Cerrado,2423743.38,126063.14,Hogar
Cliente_3195,Carolina Mejía,Monitor,3507728.87,4,Cúcuta,Vendedor_080,Nicolás Caro,2021-07-22T08:27,Cerrado,14030915.48,654195.86,Tecnología
Cliente_0259,Jorge Cortés,Juguete,290996.02,4,Santa Marta,Vendedor_110,Jorge Quintero,2022-02-14T21:01,Abierto,1163984.08,59099.44,Mascotas
Cliente_1742,Sergio Quintero,Mouse,1252146.76,5,Medellín,Vendedor_065,Felipe Gómez,2022-11-30T08:29,Cerrado,6260733.8,308336.99,Tecnología
Cliente_4390,Noelia Bedoya,Perfume,96781.24,5,Cali,Vendedor_039,Sofía Rodríguez,2021-08-18T03:34,Abierto,483906.2,17206.26,Belleza
Cliente_1938,Camila Gómez,Concentrado,291606.46,2,Bogotá,Vendedor_142,Sebastián Cortés,2023-04-06T03:17,Abierto,583212.92,41715.83,Mascotas
Cliente_4826,Valeria Guerrero,Concentrado,297984.02,4,Manizales,Vendedor_063,Alejandro Vargas,2025-06-28T12:13,Cerrado,1191936.08,80841.02,Mascotas
Cliente_2749,Nicolás Bedoya,Chaqueta,627139.13,2,Cúcuta,Vendedor_118,Ana Ramírez,2021-08-30T06:20,Abierto,1254278.26,58796.72,Ropa
Cliente_4670,Daniela Ibarra,Cortinas,554687.52,5,Pereira,Vendedor_119,Verónica Rodríguez,2025-06-27T04:46,Cancelado,2773437.6,214266.36,Hogar
Cliente_3134,Sebastián Castaño,Muñeco,404809.08,4,Medellín,Vendedor_170,Laura Rojas,2022-12-28T22:02,Cancelado,1619236.32,125439.2,Juguetes
Cliente_2095,Vanessa Gómez,Vitaminas,191834.73,5,Medellín,Vendedor_188,Hugo Rojas,2023-11-14T11:08,Cerrado,959173.65,69862.36,Salud
Cliente_4607,Jorge Martínez,Manguera,509338.92,2,Bogotá,Vendedor_111,Sebastián Quintero,2023-02-20T18:56,Cerrado,1018677.84,32056.41,Jardín
Cliente_1350,Carolina Vargas,Tablet,1332325.03,1,Bucaramanga,Vendedor_011,Carolina Zapata,2022-07-14T19:24,En Proceso,1332325.03,64698.9,Tecnología
Cliente_1962,Álvaro Méndez,Monitor,3507728.87,1,Manizales,Vendedor_117,Verónica Salazar,2021-07-12T20:54,Cerrado,3507728.87,185442.5,Tecnología
Cliente_3613,Camila Ortega,Pesas,1052265.73,3,Medellín,Vendedor_177,Fernando Pérez,2023-11-16T00:35,Cerrado,3156797.19,208145.99,Deportes
Cliente_4374,Verónica Guerrero,Sofá,151772.7,5,Cúcuta,Vendedor_096,Felipe Moreno,2025-06-09T15:42,Cerrado,758863.5,46852.7,Hogar
Cliente_0967,Fernando Rojas,Algodón,482992.0,4,Cali,Vendedor_113,Laura Salazar,2023-07-10T18:05,Abierto,1931968.0,123489.33,Salud
Cliente_4967,Yolanda Martínez,Aceite,180783.8,5,Cartagena,Vendedor_153,Fernando Gómez,2023-11-26T06:57,Abierto,903919.0,61792.51,Alimentos
Cliente_2154,Óscar Henao,Arroz,84114.06,3,Pereira,Vendedor_088,Sara Henao,2024-02-13T03:19,En Proceso,252342.18,19536.78,Alimentos
Cliente_1696,Fernando Rojas,Rompecabezas,327776.21,5,Cartagena,Vendedor_083,Viviana Ramírez,2022-11-18T22:20,En Proceso,1638881.05,94359.26,Juguetes
Cliente_0643,Carolina Gómez,Algodón,459072.42,5,Bucaramanga,Vendedor_097,Sara Moreno,2021-08-02T05:17,Cerrado,2295362.1,172616.1,Salud
Cliente_0137,Nicolás Méndez,Atún,137552.73,2,Barranquilla,Vendedor_171,Valeria Gaviria,2023-06-16T05:05,Abierto,275105.46,19461.22,Alimentos
Cliente_2787,Álvaro Martínez,Bicicleta,884014.22,5,Bucaramanga,Vendedor_098,Álvaro Torres,2025-03-17T06:20,Cerrado,4420071.1,207284.59,Deportes
Cliente_3022,Lorena Torres,Maquillaje,514968.47,1,Cali,Vendedor_066,Valeria Henao,2022-07-10T12:01,Cerrado,514968.47,36399.79,Belleza
Cliente_0470,Óscar Rodríguez,Manguera,526024.17,3,Cali,Vendedor_120,Andrés López,2025-03-21T18:08,Cerrado,1578072.51,56601.14,Jardín
Cliente_4519,Verónica Zapata,Muñeco,433765.86,3,Manizales,Vendedor_139,Daniela López,2025-02-19T10:58,En Proceso,1301297.58,49368.6,Juguetes
Cliente_2720,Fernando Henao,Vitaminas,187478.05,2,Cúcuta,Vendedor_183,Ana Martínez,2022-03-09T19:32,Cerrado,374956.1,29853.6,Salud
Cliente_0267,Álvaro Martínez,Rompecabezas,334682.98,5,Cúcuta,Vendedor_179,Nicolás Ramírez,2023-10-14T15:02,Cerrado,1673414.9,86071.14,Juguetes
Cliente_4207,Álvaro Martínez,Celular,5280134.62,4,Barranquilla,Vendedor_157,Mónica Naranjo,2024-08-14T16:16,Cerrado,21120538.48,1120041.19,Tecnología
Cliente_0986,Viviana Bedoya,Arroz,81780.43,1,Barranquilla,Vendedor_154,Sofía Quintero,2023-05-25T23:25,Cerrado,81780.43,6342.2,Alimentos
Cliente_3365,Sofía Méndez,Crema,491545.12,1,Bogotá,Vendedor_090,Valeria Ramírez,2024-05-21T11:37,Cerrado,491545.12,23639.38,Belleza
Cliente_3381,Lorena Gaviria,Tablet,1406280.03,1,Cali,Vendedor_069,Sebastián Rodríguez,2025-05-30T10:41,Cerrado,1406280.03,58850.47,Tecnología
Cliente_4052,Vanessa Quintero,Proteína,927906.2,2,Cartagena,Vendedor_113,Laura Salazar,2024-01-15T00:18,Cerrado,1855812.4,62895.5,Deportes
Cliente_4049,Mónica Bedoya,Sofá,151772.7,1,Cali,Vendedor_142,Sebastián Cortés,2025-01-21T13:09,Cerrado,151772.7,8519.15,Hogar
Cliente_4929,Hugo Mejía,Rompecabezas,341735.28,2,Manizales,Vendedor_104,Sara Mejía,2024-11-17T02:35,Cancelado,683470.56,27328.2,Juguetes
Cliente_0434,Nicolás Molina,Teclado,4503635.25,4,Bogotá,Vendedor_042,Juan Mejía,2024-12-08T00:48,Abierto,18014541.0,598808.78,Tecnología
Cliente_1825,Viviana Ospina,Lámpara,1488230.56,5,Bucaramanga,Vendedor_003,Yolanda Cortés,2025-02-15T23:09,Cancelado,7441152.8,525743.29,Hogar
Cliente_1819,Sofía Mejía,Sofá,143552.52,4,Cali,Vendedor_012,Camila Henao,2022-02-03T21:02,Cerrado,574210.08,26660.49,Hogar
Cliente_1882,Verónica Naranjo,Mesa,1193061.22,3,Bucaramanga,Vendedor_086,Nicolás Moreno,2021-02-02T10:50,Cerrado,3579183.66,211062.7,Hogar
Cliente_1194,Sara Bedoya,Crema,450685.86,4,Bogotá,Vendedor_159,Sebastián Zapata,2021-09-28T17:19,Cerrado,1802743.44,63514.77,Belleza
Cliente_1170,Andrés Gómez,Bicicleta,854770.85,5,Bucaramanga,Vendedor_158,Valeria Ibarra,2022-03-18T10:02,En Proceso,4273854.25,236254.95,Deportes
Cliente_4825,Sara Cortés,Rompecabezas,341735.28,1,Manizales,Vendedor_162,Yolanda Salazar,2024-05-05T02:10,Cerrado,341735.28,21048.16,Juguetes
Cliente_4495,Simón Arango,Leche,51578.69,5,Cúcuta,Vendedor_142,Sebastián Cortés,2023-06-21T13:57,Cerrado,257893.45,13537.65,Alimentos
Cliente_3413,Luis Méndez,Perfume,99174.86,4,Cali,Vendedor_005,Viviana Méndez,2023-04-09T13:25,En Proceso,396699.44,18594.93,Belleza
Cliente_2775,Lorena Ramírez,Abono,544029.67,2,Bucaramanga,Vendedor_177,Fernando Pérez,2021-01-17T01:14,En Proceso,1088059.34,49558.66,Jardín
Cliente_2379,Laura Quintero,Abono,575255.41,3,Pereira,Vendedor_190,David Torres,2024-04-23T19:17,Cerrado,1725766.23,61211.53,Jardín
Cliente_3411,Andrés López,Juguete,290996.02,3,Bucaramanga,Vendedor_170,Laura Rojas,2022-10-06T23:41,Abierto,872988.06,31239.49,Mascotas
Cliente_4312,Andrés Cortés,Atún,141191.72,1,Cartagena,Vendedor_090,Valeria Ramírez,2024-09-06T18:56,Cerrado,141191.72,7735.16,Alimentos
Cliente_2132,Lorena Henao,Perfume,96781.24,2,Barranquilla,Vendedor_043,Yolanda Mejía,2021-07-19T08:41,Cerrado,193562.48,7150.48,Belleza
Cliente_2689,Carolina Caro,Algodón,470880.35,2,Cúcuta,Vendedor_182,Hugo Ramírez,2022-06-07T02:44,Cerrado,941760.7,38774.68,Salud
Cliente_4561,Nicolás Ibarra,Algodón,459072.42,1,Pereira,Vendedor_038,Ana Cortés,2021-04-07T16:58,En Proceso,459072.42,17555.33,Salud
Cliente_4557,Sofía Molina,Abono,554245.22,3,Santa Marta,Vendedor_158,Valeria Ibarra,2022-05-19T06:17,Cerrado,1662735.66,116598.04,Jardín
Cliente_1150,David Salazar,Manguera,526024.17,3,Manizales,Vendedor_194,Luis Salazar,2025-06-21T11:51,Abierto,1578072.51,82826.48,Jardín
Cliente_1195,Álvaro Castro,Vitaminas,191834.73,2,Barranquilla,Vendedor_181,Valeria Gómez,2023-05-18T18:57,Cerrado,383669.46,22110.67,Salud
Cliente_1022,Andrés Quintero,Abono,564652.6,1,Barranquilla,Vendedor_105,Mónica Martínez,2023-02-17T03:16,Abierto,564652.6,33398.02,Jardín
Cliente_0137,Nicolás Méndez,Carritos,387982.39,5,Bogotá,Vendedor_167,Juan López,2022-04-29T15:14,Abierto,1939911.95,96644.95,Juguetes
Cliente_3473,Lorena Naranjo,Sofá,143552.52,4,Pereira,Vendedor_167,Juan López,2022-04-14T06:58,Abierto,574210.08,25794.41,Hogar
Cliente_2144,Lorena Ramírez,Balón,712004.39,3,Manizales,Vendedor_195,Alejandro López,2024-03-25T18:40,En Proceso,2136013.17,104925.83,Deportes
Cliente_0159,Fernando Zapata,Sofá,151772.7,4,Barranquilla,Vendedor_073,Mónica Guerrero,2025-10-08T19:01,Abierto,607090.8,34447.04,Hogar
Cliente_1022,Andrés Quintero,Teclado,4503635.25,2,Bogotá,Vendedor_126,Sofía Torres,2024-08-13T05:15,Abierto,9007270.5,431708.23,Tecnología
Cliente_2661,Nicolás Rojas,Pantalón,402712.15,2,Cúcuta,Vendedor_164,Jorge Rodríguez,2024-07-27T00:05,Cerrado,805424.3,29664.42,Ropa
Cliente_4179,Daniela Pérez,Galletas,70943.02,4,Cali,Vendedor_046,Viviana Castaño,2023-04-15T13:33,En Proceso,283772.08,21477.1,Alimentos
Cliente_3315,Alejandro Sánchez,Pantalón,377954.3,4,Cartagena,Vendedor_046,Viviana Castaño,2021-06-24T09:26,Cerrado,1511817.2,100717.73,Ropa
Cliente_2665,Sara Caro,Chaqueta,653642.05,4,Bogotá,Vendedor_078,Fernando Sánchez,2024-07-03T16:16,Cerrado,2614568.2,87100.4,Ropa
Cliente_0933,Viviana Rojas,Abono,575255.41,3,Bogotá,Vendedor_073,Mónica Guerrero,2024-11-30T19:49,Cerrado,1725766.23,129924.31,Jardín
Cliente_1444,Vanessa López,Rompecabezas,334682.98,1,Cúcuta,Vendedor_151,Juan Caro,2023-06-22T10:53,Cerrado,334682.98,12893.08,Juguetes
Cliente_3910,Sebastián Henao,Alcohol,65564.64,4,Pereira,Vendedor_188,Hugo Rojas,2021-06-11T18:55,Cerrado,262258.56,9149.29,Salud
Cliente_3868,Felipe Naranjo,Bicicleta,874156.93,4,Bogotá,Vendedor_032,Fernando Martínez,2024-06-14T08:34,Cerrado,3496627.72,135182.58,Deportes
Cliente_4341,David López,Bicicleta,884014.22,3,Medellín,Vendedor_066,Valeria Henao,2025-06-17T10:36,Cerrado,2652042.66,203283.57,Deportes
Cliente_2635,Fernando Quintero,Concentrado,288469.05,2,Bucaramanga,Vendedor_186,Sara Pérez,2022-02-02T17:51,En Proceso,576938.1,23691.8,Mascotas
Cliente_1366,Verónica Mejía,Silla,1699661.12,5,Pereira,Vendedor_119,Verónica Rodríguez,2021-10-09T21:24,En Proceso,8498305.6,589354.06,Hogar
Cliente_2514,Viviana Quintero,Perfume,100393.78,2,Bucaramanga,Vendedor_042,Juan Mejía,2024-07-30T06:35,Cerrado,200787.56,12479.33,Belleza
Cliente_4482,Noelia Zapata,Pantalón,386033.01,2,Cúcuta,Vendedor_121,Nicolás Castaño,2022-08-10T16:08,En Proceso,772066.02,43167.1,Ropa
Cliente_0904,Sebastián Ospina,Cortinas,541866.43,4,Pereira,Vendedor_176,Camila Ramírez,2024-06-18T08:08,Cerrado,2167465.72,104644.56,Hogar
Cliente_4235,Carolina Pérez,Abono,575255.41,3,Pereira,Vendedor_075,Simón Ramírez,2024-05-28T05:07,Cerrado,1725766.23,59792.11,Jardín
Cliente_4977,Daniela Gómez,Bicicleta,854770.85,3,Cali,Vendedor_097,Sara Moreno,2022-04-17T08:36,En Proceso,2564312.55,168046.42,Deportes
Cliente_4100,Lorena Castaño,Lámpara,1339598.16,4,Pereira,Vendedor_123,Laura Gaviria,2021-03-16T17:12,Abierto,5358392.64,266521.49,Hogar
Cliente_3296,Alejandro Salazar,Manguera,509338.92,2,Cúcuta,Vendedor_169,Alejandro Castaño,2023-09-10T22:57,Abierto,1018677.84,57809.26,Jardín
Cliente_2046,Mónica Castaño,Mesa,1211871.69,1,Bogotá,Vendedor_113,Laura Salazar,2022-12-22T22:27,Cerrado,1211871.69,39492.58,Hogar
Cliente_4275,Ana Zapata,Pala,549429.62,1,Manizales,Vendedor_192,Hugo Arango,2025-02-21T04:35,Cerrado,549429.62,37799.05,Jardín
Cliente_0805,Yolanda Ramírez,Silla,1726989.97,5,Cúcuta,Vendedor_151,Juan Caro,2022-09-25T21:46,Cerrado,8634949.85,557934.99,Hogar
Cliente_3799,Carolina Castro,Camisa,680615.95,3,Bucaramanga,Vendedor_085,Viviana Salazar,2022-03-18T03:44,En Proceso,2041847.85,115292.98,Ropa
Cliente_2009,Alejandro Arango,Algodón,508157.89,3,Manizales,Vendedor_098,Álvaro Torres,2025-03-01T19:06,Cerrado,1524473.67,83564.59,Salud
Cliente_2515,Fernando Bedoya,Arroz,84114.06,2,Barranquilla,Vendedor_140,David Bedoya,2024-07-25T05:05,Cerrado,168228.12,7881.75,Alimentos
Cliente_2316,Laura Gómez,Concentrado,291606.46,4,Medellín,Vendedor_015,Hugo López,2023-12-30T06:21,Cerrado,1166425.84,54962.21,Mascotas
Cliente_0049,Daniela Rojas,Arena,92282.19,5,Cúcuta,Vendedor_046,Viviana Castaño,2025-08-14T14:42,Abierto,461410.95,15421.87,Mascotas
Cliente_4934,Juan López,Rompecabezas,341735.28,4,Barranquilla,Vendedor_048,Verónica Quintero,2024-10-16T08:10,Cerrado,1366941.12,87943.09,Juguetes
Cliente_3334,Valeria Méndez,Sofá,151772.7,3,Manizales,Vendedor_161,Vanessa Cortés,2025-03-12T12:22,Abierto,455318.1,14683.39,Hogar
Cliente_3001,Viviana López,Arena,90560.84,3,Barranquilla,Vendedor_165,Fernando Gómez,2024-11-13T15:16,Cerrado,271682.52,8169.75,Mascotas
Cliente_0504,Andrés Vargas,Carritos,387982.39,5,Barranquilla,Vendedor_164,Jorge Rodríguez,2022-12-11T21:18,Cerrado,1939911.95,61202.4,Juguetes
Cliente_3895,Sofía Moreno,Arena,85587.04,5,Pereira,Vendedor_022,Jorge Ibarra,2021-04-21T05:51,Cerrado,427935.2,17191.17,Mascotas
Cliente_4808,Juan Salazar,Sofá,146241.88,2,Barranquilla,Vendedor_060,Sebastián Mejía,2023-12-10T13:02,Cerrado,292483.76,17113.16,Hogar
Cliente_4074,Carolina Cortés,Vitaminas,196292.65,5,Cúcuta,Vendedor_063,Alejandro Vargas,2024-09-14T07:56,Abierto,981463.25,62870.53,Salud
Cliente_1247,Verónica Torres,Silla,1811641.44,5,Bogotá,Vendedor_005,Viviana Méndez,2025-10-20T10:47,Cancelado,9058207.2,462302.99,Hogar
Cliente_0908,Álvaro Arango,Crema,491545.12,5,Bogotá,Vendedor_052,Carolina Zapata,2024-04-20T02:03,Cerrado,2457725.6,123947.86,Belleza
Cliente_1837,Juan Castro,Pantalón,394284.39,1,Bogotá,Vendedor_087,Yolanda Vargas,2023-10-02T23:56,Cerrado,394284.39,23199.42,Ropa
Cliente_0114,Valeria Arango,Maquillaje,528406.72,1,Cali,Vendedor_178,Mónica Rojas,2023-10-15T20:44,Cerrado,528406.72,31620.59,Belleza
Cliente_2758,Lorena Sánchez,Perfume,96781.24,2,Bogotá,Vendedor_035,Jorge Caro,2021-07-23T08:51,Cancelado,193562.48,13984.87,Belleza
Cliente_2292,Lorena Sánchez,Teclado,4310994.44,4,Barranquilla,Vendedor_173,Hugo Zapata,2021-01-14T00:53,En Proceso,17243977.76,1223536.24,Tecnología
Cliente_2514,Viviana Quintero,Perfume,96781.24,1,Bogotá,Vendedor_164,Jorge Rodríguez,2021-03-22T07:43,Abierto,96781.24,6888.53,Belleza
Cliente_4950,Sara Rojas,Carritos,408216.76,1,Manizales,Vendedor_032,Fernando Martínez,2025-05-19T19:40,Cerrado,408216.76,29476.78,Juguetes
Cliente_3276,Mónica Sánchez,Pantalón,402712.15,1,Medellín,Vendedor_053,Hugo López,2024-10-29T06:37,Cerrado,402712.15,29797.29,Ropa
Cliente_2085,Yolanda Salazar,Leche,50399.52,1,Santa Marta,Vendedor_092,Lorena Quintero,2022-04-05T23:45,En Proceso,50399.52,2911.37,Alimentos
Cliente_3918,Camila Gómez,Rompecabezas,334682.98,5,Cúcuta,Vendedor_189,Carolina Sánchez,2023-01-19T23:23,Cerrado,1673414.9,100000.53,Juguetes
Cliente_1849,David Castro,Teclado,4438483.68,4,Pereira,Vendedor_157,Mónica Naranjo,2023-05-06T00:45,Abierto,17753934.72,1178174.19,Tecnología
Cliente_3789,Andrés Bedoya,Camisa,680615.95,4,Manizales,Vendedor_195,Alejandro López,2022-03-13T08:45,En Proceso,2722463.8,108763.46,Ropa
Cliente_4664,Valeria Ramírez,Crema,477529.53,2,Manizales,Vendedor_063,Alejandro Vargas,2023-01-18T07:01,Abierto,955059.06,45864.85,Belleza
